1,2010_Unit151_Ivan102_img0479.jpg,0.391414,0.173433,0.093826,0.030006,0.066343,0.034152,0.044525,0.023574,0.012561,0.025522,0.019499,0.011731,0.005517,0.012651,0.006128,0.007056,0.005447,0.003861,0.004291,0.002026
1,2010_Unit152_Ivan089_img0259.jpg,0.244858,0.125907,0.077311,0.049216,0.031166,0.043579,0.019819,0.013252,0.022946,0.007168,0.010635,0.008924,0.004641,0.007074,0.004980,0.006178,0.004690,0.005883,0.005481,0.001548
1,2010_Unit152_Ivan089_img0260.jpg,0.152987,0.070576,0.076856,0.034423,0.006989,0.030659,0.016692,0.007425,0.005143,0.010925,0.005904,0.007636,0.003972,0.006241,0.005987,0.001340,0.005662,0.002785,0.005924,0.002202
1,2010_Unit152_Ivan089_img0261.jpg,0.459003,0.184869,0.146295,0.089581,0.072883,0.054940,0.020704,0.018861,0.017626,0.011966,0.017241,0.009750,0.002287,0.008688,0.004153,0.004581,0.003908,0.003320,0.007582,0.003955
1,2010_Unit155_Ivan035_img1407.jpg,0.200869,0.125808,0.085686,0.051484,0.078213,0.023934,0.040114,0.020574,0.012500,0.009926,0.006852,0.012582,0.008332,0.010687,0.008007,0.003655,0.007392,0.003318,0.003774,0.003124
1,2010_Unit155_Ivan035_img3545.jpg,0.314348,0.155197,0.060093,0.048558,0.030573,0.033218,0.010580,0.016455,0.016548,0.012624,0.003019,0.011085,0.007259,0.003855,0.002343,0.004358,0.003213,0.003086,0.002655,0.002263
1,2010_Unit155_Ivan035_img4952.jpg,0.240127,0.271136,0.032430,0.083189,0.023272,0.045209,0.024430,0.020308,0.017686,0.022402,0.013923,0.011838,0.010523,0.006978,0.004482,0.006765,0.010790,0.003492,0.004023,0.002877
1,2010_Unit155_Ivan035_img4953.jpg,0.352835,0.202840,0.052735,0.038935,0.072110,0.024783,0.038945,0.016002,0.030263,0.013115,0.019955,0.010584,0.010497,0.009512,0.003583,0.005827,0.005125,0.004085,0.004132,0.004200
1,2010_Unit155_Ivan035_img5276.jpg,0.194344,0.116595,0.044975,0.047022,0.044214,0.038089,0.004945,0.015187,0.012128,0.008057,0.006575,0.005008,0.005762,0.006035,0.004983,0.004183,0.002334,0.001977,0.004197,0.003718
1,2010_Unit155_Ivan035_img5277.jpg,0.330481,0.106460,0.081403,0.044415,0.073913,0.030246,0.020450,0.030524,0.016443,0.015108,0.011571,0.008175,0.005142,0.009344,0.003770,0.012503,0.005833,0.007364,0.007566,0.005843
1,2010_Unit155_Ivan035_img5278.jpg,0.107229,0.124194,0.055780,0.040304,0.008209,0.016517,0.007563,0.012621,0.006202,0.010306,0.011605,0.009101,0.009563,0.007743,0.006511,0.004792,0.006646,0.006310,0.008567,0.004553
1,2010_Unit165_Ivan020_img0224.jpg,0.427000,0.165524,0.125073,0.041980,0.050550,0.037307,0.018321,0.026234,0.009786,0.012232,0.010311,0.013418,0.012268,0.004220,0.008155,0.007172,0.003025,0.004581,0.007230,0.007715
1,2010_Unit180_Ivan036_img0148.jpg,0.346434,0.189819,0.139463,0.079867,0.062291,0.017177,0.040906,0.020496,0.022003,0.007822,0.012430,0.006933,0.009608,0.005355,0.005939,0.006790,0.010501,0.008025,0.003712,0.006890
1,2010_Unit180_Ivan036_img0149.jpg,0.355949,0.120595,0.099662,0.041805,0.057879,0.017382,0.027084,0.012246,0.008711,0.017301,0.008279,0.009804,0.005753,0.007171,0.002602,0.004380,0.008765,0.005656,0.001595,0.004225
1,2010_Unit180_Ivan036_img0150.jpg,0.270034,0.130053,0.079737,0.029763,0.064949,0.021560,0.018681,0.013501,0.015809,0.008550,0.013222,0.013817,0.004597,0.006999,0.003513,0.006527,0.003360,0.003955,0.002006,0.002151
1,2010_Unit180_Ivan072_img0076.jpg,0.404954,0.160898,0.066723,0.051454,0.046862,0.009549,0.027836,0.024369,0.017415,0.012985,0.012313,0.009768,0.006413,0.008841,0.010895,0.007381,0.006226,0.007022,0.007614,0.002497
1,2010_Unit180_Ivan072_img0077.jpg,0.308266,0.302216,0.022708,0.105084,0.026459,0.043958,0.033567,0.027020,0.027917,0.019737,0.012603,0.014385,0.016139,0.005717,0.009338,0.008502,0.007639,0.009472,0.008306,0.003612
1,2010_Unit180_Ivan072_img0080.jpg,0.170465,0.090670,0.104684,0.043946,0.059950,0.027804,0.033693,0.007725,0.016359,0.008180,0.014153,0.005831,0.006313,0.004726,0.002239,0.004942,0.001805,0.003112,0.002446,0.003126
1,2010_Unit180_Ivan072_img0081.jpg,0.251897,0.169238,0.089269,0.045161,0.031275,0.031687,0.029019,0.023972,0.008251,0.014212,0.011754,0.008824,0.003882,0.009077,0.004118,0.003767,0.002100,0.003651,0.003044,0.001074
1,2010_Unit180_Ivan072_img0108.jpg,0.127766,0.078565,0.075218,0.027632,0.017882,0.009026,0.011479,0.004440,0.010956,0.007028,0.004222,0.004785,0.001984,0.003261,0.002223,0.001111,0.002370,0.002889,0.002991,0.003632
1,2010_Unit180_Ivan072_img0109.jpg,0.669295,0.225699,0.132281,0.080842,0.127163,0.076250,0.048306,0.026613,0.016781,0.035139,0.024260,0.024638,0.016243,0.015860,0.010478,0.013729,0.009343,0.004851,0.006675,0.003921
1,2010_Unit180_Ivan115_img0101.jpg,0.330712,0.207598,0.084630,0.088675,0.051633,0.038812,0.018390,0.031013,0.013686,0.025484,0.014961,0.014215,0.007017,0.006177,0.003014,0.004287,0.007387,0.003532,0.002585,0.004939
1,2014_Unit130_Ivan009_img0059.jpg,0.821372,0.253397,0.406690,0.252568,0.137883,0.036820,0.029425,0.093057,0.075484,0.017240,0.030093,0.029286,0.031188,0.021819,0.014398,0.014242,0.026547,0.014797,0.017718,0.014229
1,2014_Unit130_Ivan009_img0060.jpg,0.435639,0.551578,0.396553,0.177738,0.070861,0.106978,0.085608,0.092388,0.118565,0.034458,0.077874,0.014067,0.025919,0.030004,0.043144,0.011515,0.013492,0.016432,0.008307,0.024564
