0,2010_Unit151_Ivan101_img0100.jpg,0.159205,0.088487,0.096163,0.038373,0.086201,0.016072,0.018381,0.012370,0.006202,0.005019,0.007825,0.008541,0.008948,0.012632,0.007492,0.005333,0.004638,0.007461,0.001876,0.005064
1,2010_Unit151_Ivan102_img0479.jpg,0.391414,0.173433,0.093826,0.030006,0.066343,0.034152,0.044525,0.023574,0.012561,0.025522,0.019499,0.011731,0.005517,0.012651,0.006128,0.007056,0.005447,0.003861,0.004291,0.002026
0,2010_Unit151_Ivan101_img0101.jpg,0.124511,0.103233,0.054049,0.068732,0.026448,0.017585,0.012696,0.007997,0.010395,0.007392,0.011924,0.008751,0.004332,0.012808,0.006754,0.017981,0.008780,0.012883,0.006619,0.008883
1,2010_Unit152_Ivan089_img0259.jpg,0.244858,0.125907,0.077311,0.049216,0.031166,0.043579,0.019819,0.013252,0.022946,0.007168,0.010635,0.008924,0.004641,0.007074,0.004980,0.006178,0.004690,0.005883,0.005481,0.001548
0,2010_Unit151_Ivan101_img0115.jpg,0.452463,0.255449,0.143559,0.076080,0.041568,0.034567,0.027718,0.028525,0.014291,0.013247,0.010028,0.011233,0.005587,0.007025,0.004618,0.009329,0.003027,0.007770,0.006490,0.008508
1,2010_Unit152_Ivan089_img0260.jpg,0.152987,0.070576,0.076856,0.034423,0.006989,0.030659,0.016692,0.007425,0.005143,0.010925,0.005904,0.007636,0.003972,0.006241,0.005987,0.001340,0.005662,0.002785,0.005924,0.002202
0,2010_Unit151_Ivan101_img0116.jpg,0.184261,0.121201,0.106371,0.022223,0.040999,0.018339,0.010518,0.012437,0.010593,0.016814,0.010526,0.017150,0.002173,0.012799,0.010397,0.010260,0.013168,0.005485,0.013188,0.017987
1,2010_Unit152_Ivan089_img0261.jpg,0.459003,0.184869,0.146295,0.089581,0.072883,0.054940,0.020704,0.018861,0.017626,0.011966,0.017241,0.009750,0.002287,0.008688,0.004153,0.004581,0.003908,0.003320,0.007582,0.003955
0,2010_Unit151_Ivan101_img0123.jpg,0.203582,0.213473,0.070803,0.059150,0.026254,0.022154,0.019337,0.014424,0.019591,0.006739,0.006756,0.010363,0.009318,0.005901,0.005446,0.003904,0.003338,0.002918,0.003995,0.002659
1,2010_Unit155_Ivan035_img1407.jpg,0.200869,0.125808,0.085686,0.051484,0.078213,0.023934,0.040114,0.020574,0.012500,0.009926,0.006852,0.012582,0.008332,0.010687,0.008007,0.003655,0.007392,0.003318,0.003774,0.003124
0,2010_Unit151_Ivan101_img0124.jpg,0.490152,0.182856,0.232411,0.219027,0.068711,0.043636,0.040303,0.029064,0.041385,0.018443,0.018684,0.019356,0.014582,0.011688,0.010528,0.008630,0.004694,0.005741,0.005916,0.002025
1,2010_Unit155_Ivan035_img3545.jpg,0.314348,0.155197,0.060093,0.048558,0.030573,0.033218,0.010580,0.016455,0.016548,0.012624,0.003019,0.011085,0.007259,0.003855,0.002343,0.004358,0.003213,0.003086,0.002655,0.002263
0,2010_Unit151_Ivan101_img0172.jpg,0.397565,0.330456,0.164263,0.155188,0.043898,0.024939,0.072171,0.043629,0.031573,0.010072,0.007500,0.017646,0.019790,0.012502,0.009329,0.010564,0.007451,0.004970,0.007831,0.001780
1,2010_Unit155_Ivan035_img4952.jpg,0.240127,0.271136,0.032430,0.083189,0.023272,0.045209,0.024430,0.020308,0.017686,0.022402,0.013923,0.011838,0.010523,0.006978,0.004482,0.006765,0.010790,0.003492,0.004023,0.002877
0,2010_Unit151_Ivan101_img0173.jpg,0.406909,0.159882,0.366985,0.055360,0.156137,0.069262,0.091323,0.055251,0.057327,0.047214,0.014625,0.022809,0.024709,0.025379,0.011141,0.014087,0.017041,0.011712,0.013635,0.012657
1,2010_Unit155_Ivan035_img4953.jpg,0.352835,0.202840,0.052735,0.038935,0.072110,0.024783,0.038945,0.016002,0.030263,0.013115,0.019955,0.010584,0.010497,0.009512,0.003583,0.005827,0.005125,0.004085,0.004132,0.004200
0,2010_Unit151_Ivan102_img0295.jpg,0.296356,0.092232,0.100365,0.075699,0.080508,0.037670,0.046326,0.029798,0.024222,0.029382,0.008581,0.015137,0.025511,0.015575,0.008058,0.017729,0.017797,0.002471,0.011671,0.010396
1,2010_Unit155_Ivan035_img5276.jpg,0.194344,0.116595,0.044975,0.047022,0.044214,0.038089,0.004945,0.015187,0.012128,0.008057,0.006575,0.005008,0.005762,0.006035,0.004983,0.004183,0.002334,0.001977,0.004197,0.003718
0,2010_Unit151_Ivan102_img0373.jpg,0.198777,0.156639,0.103807,0.057576,0.025797,0.025958,0.031037,0.015807,0.021782,0.004893,0.009545,0.004981,0.006588,0.005030,0.005127,0.005751,0.004785,0.002375,0.005231,0.001725
1,2010_Unit155_Ivan035_img5277.jpg,0.330481,0.106460,0.081403,0.044415,0.073913,0.030246,0.020450,0.030524,0.016443,0.015108,0.011571,0.008175,0.005142,0.009344,0.003770,0.012503,0.005833,0.007364,0.007566,0.005843
0,2010_Unit151_Ivan102_img0460.jpg,0.157228,0.229463,0.053826,0.031652,0.024858,0.044081,0.034695,0.020790,0.009334,0.017967,0.017251,0.010353,0.015552,0.013658,0.007896,0.004548,0.007172,0.002922,0.005621,0.004806
1,2010_Unit155_Ivan035_img5278.jpg,0.107229,0.124194,0.055780,0.040304,0.008209,0.016517,0.007563,0.012621,0.006202,0.010306,0.011605,0.009101,0.009563,0.007743,0.006511,0.004792,0.006646,0.006310,0.008567,0.004553
0,2010_Unit151_Ivan102_img0469.jpg,0.376304,0.244766,0.223893,0.138522,0.063353,0.027380,0.048408,0.035469,0.025822,0.011822,0.017499,0.007440,0.016444,0.011765,0.005145,0.012308,0.009809,0.006221,0.006178,0.005092
